date,hour,district,OS,RA,QS,RD,SS,SLC,SO,ST,SUT
13,17,도봉구,10,1977,1942,260,16,37,20,8,0
13,17,동대문구,159,3918,2920,190,8,37,71,45,25
13,17,동작구,28,7333,2983,1744,161,65,42,70,15
13,17,마포구,58,2988,1545,958,526,88,80,73,24
13,17,서대문구,12,2369,1162,629,52,58,34,29,17
13,17,서초구,235,5458,1654,3123,2808,98,101,107,27
13,17,성동구,117,2655,1339,467,105,154,63,81,22
13,17,성북구,41,1841,1088,1398,533,80,119,92,24
13,17,송파구,64,7433,5958,1809,113,58,99,93,24
13,17,양천구,34,2515,1282,943,273,79,66,74,26
13,17,영등포구,421,4031,1173,1117,310,241,48,113,38
13,17,용산구,112,5028,1892,2461,1475,155,36,94,28
13,17,은평구,13,311,209,106,5,35,21,19,8
13,17,종로구,24,5333,4538,396,57,96,175,57,11
13,17,중구,8,2408,1164,491,276,163,59,90,29
13,17,중랑구,81,3243,1711,329,19,72,74,83,21
13,18,강남구,29,9942,4767,1480,1014,76,148,154,35
13,18,강동구,56,3099,916,894,63,13,26,17,5
13,18,강북구,2,4168,2254,258,23,51,54,28,4
13,18,강서구,142,4469,3030,2849,2095,112,38,29,13
13,18,관악구,137,3442,3330,1749,2220,80,18,38,11
13,18,광진구,117,2225,821,140,22,88,26,58,23
13,18,구로구,176,2770,2150,153,32,115,65,53,11
13,18,금천구,4,3136,2789,174,22,26,23,12,10
13,18,노원구,63,2565,1417,697,362,46,40,47,18
13,18,도봉구,38,4969,3401,333,10,31,59,15,7
13,18,동대문구,151,3648,4846,277,18,127,179,231,31
13,18,동작구,18,7676,2949,1555,154,62,23,62,18
13,18,마포구,38,3969,2271,1295,321,61,37,46,12
13,18,서대문구,18,2367,852,808,88,51,21,29,12
13,18,서초구,88,8194,4278,2547,3045,79,154,195,28
13,18,성동구,81,4347,3799,202,12,93,47,56,22
13,18,성북구,211,4490,1989,1687,633,232,225,264,45
13,18,송파구,55,8457,4636,1194,247,76,101,86,27
13,18,양천구,12,1859,639,1487,764,54,29,31,19
13,18,영등포구,485,4878,6046,722,51,343,58,153,49
13,18,용산구,24,4551,2720,1675,788,46,38,38,18
13,18,은평구,14,141,0,92,15,50,3,24,9
13,18,종로구,4,2760,2422,248,41,66,65,38,16
13,18,중구,18,3158,1318,548,104,67,91,55,18
13,18,중랑구,142,1745,1117,233,62,111,103,152,19
13,19,강남구,92,8721,5179,2291,1581,89,155,185,22
13,19,강동구,79,2560,391,768,30,17,29,28,3
13,19,강북구,35,3243,1448,114,20,70,50,59,10
13,19,강서구,20,4331,2061,1215,665,238,42,26,14
13,19,관악구,949,1755,2815,2549,1372,468,16,165,27
13,19,광진구,53,3888,1854,444,30,81,63,44,8
13,19,구로구,214,1826,1312,951,661,219,18,106,17
13,19,금천구,62,4129,2499,1242,510,114,40,38,8
13,19,노원구,101,3367,1780,510,369,78,40,89,28
13,19,도봉구,1,3229,2819,39,0,30,45,13,8
13,19,동대문구,174,3143,3251,307,33,120,79,104,22
13,19,동작구,26,5874,1190,1868,444,16,13,16,6
13,19,마포구,161,4674,1379,678,108,82,145,148,16
13,19,서대문구,12,3772,1535,1010,67,49,80,105,8
13,19,서초구,132,7306,3321,4498,3062,107,111,139,20
13,19,성동구,130,5684,3745,418,8,56,40,30,7
13,19,성북구,16,1521,512,1210,626,178,44,114,26
13,19,송파구,137,7610,4590,1252,176,68,68,50,17
13,19,양천구,22,3461,3793,1380,1140,145,43,35,6
13,19,영등포구,205,7489,7912,1239,554,264,146,89,23
13,19,용산구,21,5844,2513,1847,575,109,51,50,9
13,19,은평구,7,1053,439,227,6,32,10,5,2
13,19,종로구,11,2797,3243,383,41,116,192,143,9
13,19,중구,14,4137,2505,503,60,189,146,122,39
13,19,중랑구,48,2727,1623,105,12,201,52,138,46
13,20,강남구,112,9701,5023,1512,873,94,233,325,42
13,20,강동구,186,1492,96,522,75,26,28,23,7
13,20,강북구,1,2288,627,186,16,134,23,82,8
13,20,강서구,94,4877,2565,2318,1258,25,48,41,15
13,20,관악구,408,4472,4166,3273,1496,336,56,116,32
13,20,광진구,226,2918,1567,276,23,132,37,70,20
13,20,구로구,0,1411,794,138,12,81,17,66,13
13,20,금천구,12,2678,3535,320,91,70,22,57,12
13,20,노원구,64,1258,654,115,9,122,8,63,25
13,20,도봉구,27,1722,1379,87,7,24,6,11,2
13,20,동대문구,172,5193,3124,310,85,85,91,72,23
13,20,동작구,38,5435,1000,1569,191,107,27,77,14
13,20,마포구,265,4081,1582,638,19,49,111,41,9
13,20,서대문구,48,3704,2176,612,42,40,55,50,15
13,20,서초구,441,10072,3006,2845,2751,233,174,115,31
13,20,성동구,68,2959,1514,290,42,96,55,44,8
13,20,성북구,32,3597,1432,1527,579,224,99,226,30
13,20,송파구,106,8427,4302,901,66,43,93,72,24
13,20,양천구,32,4413,2611,547,176,23,40,15,6
13,20,영등포구,292,7163,5195,1124,881,198,111,114,32
13,20,용산구,110,8834,5238,1481,425,126,76,48,21
13,20,은평구,17,1043,371,448,171,46,12,15,7
13,20,종로구,5,5457,5141,174,6,92,210,160,27
13,20,중구,14,5431,3814,366,78,64,174,74,22
13,20,중랑구,7,1052,915,67,19,150,16,96,47
13,21,강남구,168,12639,9471,1516,820,132,275,403,32
13,21,강동구,73,1453,96,304,10,22,11,11,6
13,21,강북구,32,2098,378,180,18,116,32,27,6
13,21,강서구,127,3901,1841,930,112,68,25,41,13
13,21,관악구,422,5200,4007,2975,1432,210,39,79,26
13,21,광진구,275,2011,414,422,9,29,31,28,9
13,21,구로구,66,1234,1328,495,367,66,37,65,19
13,21,금천구,2,3128,4986,628,54,77,35,39,16
13,21,노원구,223,4425,1770,338,52,50,100,71,15
13,21,도봉구,82,2828,2032,258,6,16,21,13,5
13,21,동대문구,44,3311,794,188,6,114,74,164,33
13,21,동작구,91,5576,1610,1592,191,41,22,20,8
13,21,마포구,165,5625,3267,1207,317,45,116,31,6
13,21,서대문구,142,3016,1045,688,42,55,35,31,12
13,21,서초구,476,6181,2975,4428,2463,85,72,87,26
13,21,성동구,72,2855,499,243,20,103,19,59,18
13,21,성북구,145,4626,1664,1741,640,198,71,168,17
13,21,송파구,193,11786,6839,1041,219,117,149,94,34
13,21,양천구,46,1530,278,264,57,34,11,13,9
13,21,영등포구,433,3668,1694,1196,1398,67,68,34,11
13,21,용산구,343,8572,3723,2434,609,74,111,66,19
13,21,은평구,24,1470,408,98,5,42,38,21,11
13,21,종로구,22,4887,4261,98,4,79,124,29,10
13,21,중구,106,6089,3037,699,503,74,181,72,14
13,21,중랑구,279,2893,2867,220,4,67,84,143,7
13,22,강남구,360,12545,7169,1971,1174,119,152,224,41
13,22,강동구,121,3001,1017,486,13,4,20,3,0
13,22,강북구,2,3520,1409,173,8,33,31,30,12
13,22,강서구,240,4634,1975,2772,990,334,115,56,21
13,22,관악구,500,2751,3909,2185,1617,120,16,50,12
13,22,광진구,190,2423,343,337,30,124,35,43,8
13,22,구로구,390,2216,4887,410,77,185,54,88,15
13,22,금천구,52,3567,2204,430,95,22,32,9,6
13,22,노원구,144,3916,2684,330,63,130,107,46,18
13,22,도봉구,60,3171,2508,561,193,8,29,8,6
13,22,동대문구,261,4491,1761,420,23,80,65,36,8
13,22,동작구,57,6278,2442,1626,136,31,40,24,16
13,22,마포구,288,4521,6219,578,23,108,103,34,9
13,22,서대문구,60,3901,1288,1033,113,95,34,38,19
13,22,서초구,418,8928,3572,2565,2460,108,155,158,30
13,22,성동구,370,4024,1039,431,37,38,93,12,3
13,22,성북구,156,3861,1547,1834,1258,210,40,150,36
13,22,송파구,227,12100,6293,1007,76,80,163,102,27
13,22,양천구,145,2728,423,1283,550,81,41,46,16
13,22,영등포구,229,6309,2799,823,49,435,117,68,17
13,22,용산구,43,4347,1397,1661,571,48,10,22,5
13,22,은평구,44,3075,2088,252,23,11,35,6,5
13,22,종로구,33,3557,3752,444,258,99,84,59,14
13,22,중구,4,2993,1625,509,215,41,60,25,6
13,22,중랑구,87,2539,1399,109,2,252,40,124,36
13,23,강남구,519,11613,4931,1071,168,85,299,133,33
13,23,강동구,227,2390,1154,182,6,18,54,10,3
13,23,강북구,41,2565,1295,120,11,17,32,7,3
13,23,강서구,370,4142,1252,975,88,119,80,21,9
13,23,관악구,333,5052,4950,2220,1706,94,22,58,14
13,23,광진구,398,3470,1219,372,7,48,92,30,5
13,23,구로구,408,2333,2032,101,14,166,30,101,16
13,23,금천구,124,3546,1085,363,55,26,33,29,11
13,23,노원구,202,3040,1257,42,7,201,117,87,24
13,23,도봉구,83,1545,2584,50,0,7,9,2,1
13,23,동대문구,294,2155,301,187,6,81,42,62,13
13,23,동작구,192,5920,1912,1277,58,48,41,51,12
13,23,마포구,575,4518,1048,390,7,72,130,68,15
13,23,서대문구,103,2344,908,418,28,46,49,25,10
13,23,서초구,1172,14222,6900,2477,1651,65,249,88,16
13,23,성동구,565,2757,3305,439,8,43,85,17,4
13,23,성북구,120,2006,512,1388,713,145,34,129,13
13,23,송파구,315,6441,3705,482,49,36,71,49,11
13,23,양천구,80,2600,854,294,21,107,45,32,14
13,23,영등포구,1243,6375,1716,418,10,217,130,135,37
13,23,용산구,756,8535,2164,1132,309,102,75,35,8
13,23,은평구,45,1697,1272,182,2,44,30,15,4
13,23,종로구,24,3192,1637,317,14,43,60,26,10
13,23,중구,205,2596,1587,482,9,87,125,67,22
13,23,중랑구,94,478,16,46,2,55,16,27,5
14,0,강남구,506,7038,4621,616,9,86,140,71,25
14,0,강동구,334,3259,1238,51,0,1,51,7,2
14,0,강북구,5,3241,2583,85,6,28,56,29,1
14,0,강서구,137,3332,1470,2103,1157,3,29,13,6
14,0,관악구,286,3223,1516,168,3,1,45,6,1
14,0,광진구,167,2840,1002,110,11,18,88,13,5
14,0,구로구,239,3191,1076,254,3,68,77,34,7
14,0,금천구,56,803,275,279,3,14,26,21,2
14,0,노원구,351,1748,708,252,179,24,52,23,12
14,0,도봉구,767,5411,2551,29,0,2,43,10,4
14,0,동대문구,105,1669,589,167,21,34,41,25,7
14,0,동작구,321,3628,825,167,2,20,63,6,4
14,0,마포구,276,3238,1892,386,5,31,63,12,6
14,0,서대문구,57,1777,547,316,22,50,28,26,5
14,0,서초구,1255,9260,3919,1524,33,54,181,70,17
14,0,성동구,625,4067,1008,324,23,23,139,27,6
14,0,성북구,219,3282,1309,1440,581,99,119,92,17
14,0,송파구,310,4702,1100,757,18,32,55,48,14
14,0,양천구,255,4379,1951,222,26,42,79,45,8
14,0,영등포구,656,4863,1673,510,35,61,143,68,21
14,0,용산구,540,5267,1554,366,9,13,86,12,3
14,0,은평구,31,1041,530,116,11,25,15,9,4
14,0,종로구,67,1940,1301,555,323,22,39,9,2
14,0,중구,280,2023,856,311,36,42,56,37,7
14,0,중랑구,103,1329,865,72,0,46,24,56,8
14,1,강남구,576,6110,1543,98,1,41,107,28,6
14,1,강동구,76,1200,194,36,0,2,22,3,1
14,1,강북구,2,2440,1802,89,1,13,47,9,6
14,1,강서구,537,4526,4178,193,3,4,94,8,6
14,1,관악구,38,1507,1723,136,7,0,17,2,0
14,1,광진구,271,1640,1469,55,7,16,28,5,0
14,1,구로구,185,2482,1028,171,4,20,58,13,6
14,1,금천구,165,595,60,163,7,0,6,5,2
14,1,노원구,133,1158,1150,8,0,31,18,7,2
14,1,도봉구,355,3999,2269,106,2,16,44,6,1
14,1,동대문구,226,718,161,0,0,2,7,1,1
14,1,동작구,510,2384,964,63,2,0,32,4,1
14,1,마포구,391,4245,3309,101,16,5,139,27,3
14,1,서대문구,32,1319,771,53,4,3,17,11,4
14,1,서초구,1468,4793,1409,421,7,52,142,24,6
14,1,성동구,688,2265,264,86,10,13,63,5,0
14,1,성북구,255,3474,1489,55,0,49,61,31,7
14,1,송파구,273,2990,896,237,3,23,65,33,5
14,1,양천구,143,2319,1712,65,2,4,92,22,3
14,1,영등포구,1062,3496,1378,260,10,17,143,21,3
14,1,용산구,433,1785,700,77,0,23,30,3,1
14,1,은평구,11,1665,1136,1,0,10,18,1,0
14,1,종로구,5,2619,1872,221,426,17,51,14,5
14,1,중구,8,1864,1477,257,208,3,84,22,6
14,1,중랑구,211,1240,73,14,0,31,26,6,2
14,2,강남구,422,4749,7233,142,3,47,95,33,18
14,2,강동구,155,164,1,113,0,18,15,13,2
14,2,강북구,2,143,54,71,2,1,2,0,0
14,2,강서구,115,2004,1945,159,26,1,31,13,11
14,2,관악구,80,3626,1759,0,0,7,76,11,5
14,2,광진구,31,1038,1091,62,18,14,25,10,2
14,2,구로구,277,2532,2010,33,3,6,35,10,3
14,2,금천구,59,793,1260,25,4,4,13,4,3
14,2,노원구,383,2560,1425,11,0,4,57,7,2
14,2,도봉구,438,2545,2124,73,0,1,12,5,1
14,2,동대문구,327,1441,2157,1,0,7,20,5,2
14,2,동작구,187,2981,1276,0,1,7,78,16,2
14,2,마포구,485,2213,1957,99,3,39,45,11,3
14,2,서대문구,37,947,1475,179,0,1,8,1,2
14,2,서초구,1131,2742,1093,54,0,11,104,21,8
14,2,성동구,361,1629,791,26,0,1,34,6,0
14,2,성북구,60,465,208,53,0,2,4,1,1
14,2,송파구,200,1814,1317,24,0,18,32,11,1
14,2,양천구,160,2352,1145,63,6,0,102,18,7
14,2,영등포구,633,6230,4070,49,0,21,216,33,12
14,2,용산구,164,2024,470,60,7,10,61,18,4
14,2,은평구,29,462,594,73,1,1,4,3,0
14,2,종로구,2,996,771,181,25,11,15,5,5
14,2,중구,157,1938,1180,341,97,13,68,14,2
14,2,중랑구,106,1090,2741,2,0,0,16,1,0
14,3,강남구,653,4534,4581,276,221,12,107,30,7
14,3,강동구,37,1566,1508,25,0,3,32,4,1
14,3,강북구,66,1380,2761,107,2,22,11,6,2
14,3,강서구,58,1380,2283,21,0,9,15,3,2
14,3,관악구,88,2385,1771,10,0,18,18,3,1
14,3,광진구,95,612,64,49,0,0,22,15,1
14,3,구로구,130,1516,2813,219,4,2,21,9,5
14,3,금천구,114,1279,557,55,1,1,17,4,0
14,3,노원구,3,741,279,4,1,1,1,0,0
14,3,도봉구,6,1729,1511,108,2,1,26,0,0
14,3,동대문구,59,838,466,0,0,2,20,2,1
14,3,동작구,202,1467,592,38,3,28,19,2,1
14,3,마포구,326,2020,1080,0,0,9,53,8,1
14,3,서대문구,55,789,239,36,1,0,11,2,2
14,3,서초구,978,3041,919,439,8,29,82,21,3
14,3,성동구,211,415,239,41,2,10,21,11,0
14,3,성북구,175,2012,1233,73,2,15,35,9,0
14,3,송파구,65,807,146,232,11,3,27,3,0
14,3,양천구,30,529,1239,92,1,2,19,3,1
14,3,영등포구,321,2554,1032,30,2,1,51,6,2
14,3,용산구,333,2010,1196,424,332,24,55,9,4
14,3,은평구,91,2440,1969,51,4,1,59,5,1
14,3,종로구,12,686,218,132,13,27,22,9,2
14,3,중구,93,1134,3732,147,27,15,44,6,3
14,3,중랑구,48,1787,1570,7,0,11,40,2,1
14,4,강남구,479,6833,6614,495,12,31,132,34,7
14,4,강동구,72,785,258,333,24,5,15,8,1
14,4,강북구,21,1379,1576,20,2,91,44,91,6
14,4,강서구,460,1327,216,280,866,90,40,17,3
14,4,관악구,110,2923,3751,17,0,25,38,16,6
14,4,광진구,32,1183,722,64,8,21,60,10,4
14,4,구로구,68,2009,1303,226,4,65,38,38,11
14,4,금천구,102,1124,216,171,2,2,18,8,3
14,4,노원구,108,1375,347,273,17,35,33,18,8
14,4,도봉구,30,1730,1456,5,11,20,15,5,2
14,4,동대문구,215,1971,1070,182,25,13,60,31,7
14,4,동작구,151,1184,518,53,7,19,27,11,1
14,4,마포구,274,1951,1414,133,1,29,48,34,10
14,4,서대문구,22,1057,310,104,0,8,13,5,5
14,4,서초구,661,3474,1095,500,6,59,86,30,6
14,4,성동구,282,2407,648,199,0,7,63,18,1
14,4,성북구,115,1235,401,153,6,78,14,36,6
14,4,송파구,160,1008,160,331,22,19,17,15,6
14,4,양천구,50,2016,1500,96,3,3,13,7,1
14,4,영등포구,540,3293,2047,317,10,20,53,20,5
14,4,용산구,177,1959,1057,144,42,1,24,3,1
14,4,은평구,145,3009,1774,43,0,5,70,15,7
14,4,종로구,9,1420,750,186,32,23,52,9,3
14,4,중구,98,2390,2467,344,32,29,120,23,10
14,4,중랑구,6,1838,1367,193,14,36,99,24,6
14,5,강남구,241,7469,4146,1403,1255,111,222,119,25
14,5,강동구,114,329,43,229,10,7,12,8,2
14,5,강북구,7,3309,1617,229,58,46,26,26,4
14,5,강서구,373,3470,2141,372,107,168,77,66,16
14,5,관악구,148,2164,942,393,75,20,52,17,6
14,5,광진구,127,2669,2588,299,12,7,65,23,7
14,5,구로구,33,1088,48,631,158,83,39,39,12
14,5,금천구,66,1383,58,545,342,30,14,15,3
14,5,노원구,225,3058,951,704,178,77,55,72,13
14,5,도봉구,22,6425,4286,199,11,26,118,110,19
14,5,동대문구,120,2435,1076,383,291,60,34,51,14
14,5,동작구,34,2374,778,467,96,12,62,20,3
14,5,마포구,351,3637,1535,498,85,60,59,15,0
14,5,서대문구,54,3384,3187,350,18,55,109,47,16
14,5,서초구,629,4847,673,1909,571,34,145,75,15
14,5,성동구,162,3943,2433,359,139,36,75,24,11
14,5,성북구,50,3447,1130,256,115,223,91,204,37
14,5,송파구,61,1306,70,423,265,39,34,17,5
14,5,양천구,59,1232,234,360,7,8,2,12,2
14,5,영등포구,196,2164,883,620,53,106,71,59,13
14,5,용산구,371,2782,763,373,13,43,77,13,3
14,5,은평구,83,1863,979,199,452,26,28,24,7
14,5,종로구,5,1442,396,162,140,52,51,20,8
14,5,중구,67,2153,722,125,8,109,122,89,24
14,5,중랑구,98,2264,2039,1339,1085,45,78,61,12
14,6,강남구,394,11403,4356,1169,127,244,314,235,43
14,6,강동구,267,2624,463,817,40,21,55,19,9
14,6,강북구,15,2448,2440,405,22,37,17,14,6
14,6,강서구,445,10778,5669,788,32,186,173,109,20
14,6,관악구,569,3254,1544,907,114,192,63,87,10
14,6,광진구,664,3260,820,1146,332,57,38,13,4
14,6,구로구,679,3427,1149,858,71,199,90,114,27
14,6,금천구,123,3532,723,1744,217,57,66,51,19
14,6,노원구,217,1524,690,730,61,113,57,75,22
14,6,도봉구,27,4964,1267,274,23,14,60,27,8
14,6,동대문구,111,5611,2407,996,294,87,71,70,24
14,6,동작구,178,4227,685,819,349,30,54,42,4
14,6,마포구,418,6471,1569,1149,60,85,118,56,16
14,6,서대문구,51,4452,1441,734,278,53,125,54,17
14,6,서초구,779,11270,2002,1808,1245,83,218,116,22
14,6,성동구,495,6648,1884,2221,651,145,125,91,20
14,6,성북구,25,4113,1167,381,156,96,130,227,18
14,6,송파구,212,4725,1973,2351,1055,91,70,86,23
14,6,양천구,25,3416,1444,476,35,59,24,57,15
14,6,영등포구,1788,7680,3701,1356,43,282,106,132,33
14,6,용산구,326,6717,2044,603,13,44,105,26,6
14,6,은평구,24,2407,1289,412,123,32,22,12,4
14,6,종로구,20,2546,796,1585,583,56,71,36,11
14,6,중구,22,3158,1911,973,427,58,102,93,17
14,6,중랑구,138,1932,581,218,24,68,37,49,10
14,7,강남구,305,6796,2624,1629,116,194,116,150,40
14,7,강동구,140,4622,2084,405,29,28,42,56,13
14,7,강북구,3,2738,1556,667,64,26,42,49,10
14,7,강서구,282,9463,4714,1060,108,174,168,83,24
14,7,관악구,563,1558,572,1446,1042,161,24,58,14
14,7,광진구,407,2793,183,1642,996,55,80,60,15
14,7,구로구,475,3740,2387,1381,366,205,82,87,22
14,7,금천구,405,2032,111,1371,352,134,48,53,14
14,7,노원구,169,1997,881,458,48,134,70,72,28
14,7,도봉구,6,5215,2781,425,14,66,39,97,13
14,7,동대문구,91,2960,512,790,127,62,42,50,9
14,7,동작구,106,4019,1708,1536,775,54,54,57,12
14,7,마포구,143,4728,1977,1718,627,144,155,103,16
14,7,서대문구,29,5509,1913,869,493,56,198,133,15
14,7,서초구,378,9619,2365,2272,240,187,141,106,32
14,7,성동구,256,4319,2557,955,194,90,54,49,13
14,7,성북구,10,4613,2965,624,81,152,137,179,25
14,7,송파구,200,5161,1410,1242,73,65,106,71,28
14,7,양천구,17,3891,898,804,116,84,56,61,18
14,7,영등포구,571,9598,3577,2949,717,140,131,132,28
14,7,용산구,301,7029,2286,1300,439,85,91,41,5
14,7,은평구,12,4742,3547,470,60,19,47,17,8
14,7,종로구,17,5231,2526,2622,1757,84,139,54,17
14,7,중구,120,4919,4298,843,206,84,200,135,23
14,7,중랑구,38,438,6,1362,1104,119,19,130,7
14,8,강남구,147,13838,8411,1627,199,144,190,135,46
14,8,강동구,198,4031,2570,692,17,16,71,42,11
14,8,강북구,39,3242,1933,613,123,54,79,72,6
14,8,강서구,271,5782,3749,887,131,139,57,53,27
14,8,관악구,125,2594,1675,990,323,45,21,19,6
14,8,광진구,316,1061,143,537,363,50,23,18,2
14,8,구로구,390,4257,4041,976,184,162,46,77,29
14,8,금천구,459,2268,549,781,130,60,7,20,1
14,8,노원구,120,512,75,389,58,125,15,66,18
14,8,도봉구,17,3040,611,300,10,41,42,59,6
14,8,동대문구,27,4737,2540,445,98,109,66,104,22
14,8,동작구,33,4529,2503,466,202,34,49,24,8
14,8,마포구,122,3015,1593,2270,467,98,85,63,32
14,8,서대문구,55,4337,1879,1951,1091,80,58,72,27
14,8,서초구,368,14297,5639,2789,601,70,163,94,22
14,8,성동구,108,4100,2730,531,254,54,58,36,15
14,8,성북구,30,6091,3964,612,220,82,171,175,17
14,8,송파구,123,5002,1955,805,71,72,90,74,27
14,8,양천구,73,2437,291,860,204,17,33,34,12
14,8,영등포구,677,6676,5358,1849,787,172,76,70,20
14,8,용산구,122,6557,1608,1065,74,91,73,86,21
14,8,은평구,14,3404,2130,597,35,32,49,25,6
14,8,종로구,13,4163,2424,3284,2341,85,79,54,17
14,8,중구,17,4539,2578,1447,652,174,129,151,41
14,8,중랑구,3,1168,715,154,21,104,35,96,19
14,9,강남구,295,11237,5939,1580,175,213,275,264,62
14,9,강동구,114,2806,1912,278,23,16,47,35,5
14,9,강북구,8,3088,1345,725,52,71,21,22,9
14,9,강서구,48,5799,2778,1499,295,117,91,73,25
14,9,관악구,761,3155,2925,735,166,234,60,107,26
14,9,광진구,162,2302,460,504,121,73,31,44,14
14,9,구로구,170,3206,3137,1082,94,93,36,58,19
14,9,금천구,259,2380,375,1255,334,27,48,26,4
14,9,노원구,12,1713,828,359,39,94,35,58,17
14,9,도봉구,27,3807,947,405,25,45,44,64,14
14,9,동대문구,35,2916,1143,319,63,95,62,67,21
14,9,동작구,31,1632,1155,455,164,42,22,41,8
14,9,마포구,120,6117,3199,1523,368,40,91,36,20
14,9,서대문구,14,3296,1501,930,235,60,68,35,14
14,9,서초구,325,12254,4366,3567,632,179,146,143,27
14,9,성동구,76,3647,2683,522,188,28,46,42,10
14,9,성북구,74,3500,2122,1274,435,99,74,133,16
14,9,송파구,81,2329,859,573,48,40,64,50,11
14,9,양천구,53,2337,1126,655,168,62,15,15,7
14,9,영등포구,1252,4877,4825,2428,1249,403,62,197,30
14,9,용산구,122,8170,3172,2851,1280,54,114,68,24
14,9,은평구,17,3255,3220,252,63,34,22,19,8
14,9,종로구,18,3175,1623,2366,1452,92,85,66,22
14,9,중구,201,6167,4962,839,319,113,173,110,37
14,9,중랑구,256,3639,2239,365,61,99,90,116,18
14,10,강남구,152,8189,4507,2113,1087,159,115,119,48
14,10,강동구,148,3315,1401,357,14,22,74,36,3
14,10,강북구,5,1866,496,507,57,39,25,37,7
14,10,강서구,106,3531,1155,772,58,61,67,58,16
14,10,관악구,716,3082,1529,340,29,274,38,102,17
14,10,광진구,92,3073,2518,333,504,22,19,14,9
14,10,구로구,30,2828,2177,615,42,82,47,57,21
14,10,금천구,12,1479,360,957,587,35,22,19,7
14,10,노원구,122,2540,1173,552,138,134,50,100,18
14,10,도봉구,56,5660,2956,219,7,37,90,35,13
14,10,동대문구,26,3023,1533,371,31,56,40,41,9
14,10,동작구,21,3250,2285,504,116,51,63,51,6
14,10,마포구,109,5478,5792,1107,113,61,92,45,16
14,10,서대문구,51,5624,3757,638,119,56,94,32,17
14,10,서초구,421,8966,2336,1839,383,98,155,147,38
14,10,성동구,172,3436,2443,700,270,23,63,20,17
14,10,성북구,18,3589,1756,764,215,107,73,83,12
14,10,송파구,95,3060,461,793,46,51,60,31,10
14,10,양천구,1,1871,265,464,55,35,14,52,4
14,10,영등포구,173,4846,2023,1356,159,71,88,85,24
14,10,용산구,73,5114,2169,715,32,65,68,41,8
14,10,은평구,32,1619,2388,430,246,27,15,11,6
14,10,종로구,26,3940,1882,3598,1829,51,76,34,9
14,10,중구,73,7621,6503,729,157,133,193,116,23
14,10,중랑구,145,1246,576,250,54,126,49,160,15
14,11,강남구,105,10397,5673,1276,109,196,185,195,41
14,11,강동구,136,3686,1566,251,5,31,69,40,9
14,11,강북구,5,3378,2396,652,50,24,32,21,11
